id;orgao;objeto_licitacao;percentual;confianca;total_itens;itens_compativeis;principais_matches
1371779800013920262;MUNICIPIO DE PRESIDENTE DUTRA;AQUISIÇÃO FUTURA E EVENTUAL DE PENSO, MATERIAL E INSTRUMENTAL ODONTOLÓGICO A FIM DE ATENDER DEMANDAS DO MUNICÍPIO DE PRESIDENTE DUTRA, BAHIA.;56.71;MEDIA;663;78;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
2532418700010020265;MUNICIPIO DE TURMALINA;Registro de Preços para futura e eventual aquisição de oxigênio medicinal e válvulas reguladoras para cilindros, em atendimento as necessidades da Secretaria Municipal de Saúde de TurmalinaMG.;0.0;INCOMPATIVEL;4;0;
1384675300016420263;MUNICIPIO DE IBIRAPITANGA;REGISTRO DE PREÇOS PARA EVENTUAL E FUTURA CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE MATERIAL PENSO VISANDO ATENDER AS DEMANDAS DO MUNICÍPIO DE IBIRAPITANGA- BA. ;56.53;MEDIA;271;70;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
1829952900011320261;MUNICIPIO DE FERROS;A presente licitação tem por objeto a aquisição de materiais gráficos, destinados a atender às demandas administrativas das diversas Secretarias do Município de Ferros/MG, conforme Anexo I do edital.;0.0;INCOMPATIVEL;63;0;
1083693900014420262;FUNDO MUNICIPAL DE SAUDE;[LICITANET] - Aquisição de equipamentos, aparelhos permanentes e odontológicos, para qualificar e modernizar a infraestrutura das Unidades de Atenção Primária da Secretaria Municipal de Saúde (SEMSA) ;51.9;MEDIA;26;8;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|ALCOOL 70% 100 ML ALMOTOLIA... (52%)|LENCOL C/ELASTICO 2X0,90... (52%)|LENCOL C/ELASTICO 2X0,90... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
2874109800015720266;MUNICIPIO DE SILVA JARDIM;Registro de Preços para eventual aquisição de Carbonato de Cálcio.;86.79;ALTA;1;1;CARBON CALCIO 500 MG+COLECALI ... (79%)
45671120000159202614;MUNICIPIO DE DOIS CORREGOS;Contratação de empresa especializada para fornecimento contínuo de oxigênio medicinal e industrial, de acordo as necessidades do Município, pelo período de 12 (doze) meses.;0.0;INCOMPATIVEL;8;0;
45671120000159202615;MUNICIPIO DE DOIS CORREGOS;Contratação de empresa especializada para fornecimento contínuo de oxigênio medicinal e industrial, de acordo as necessidades do Município, pelo período de 12 (doze) meses.;0.0;INCOMPATIVEL;8;0;
0117857300017220264;MUNICIPIO DE PALMINOPOLIS;[Portal de Compras Públicas] - Aquisição de Oxigênio Medicinal para atender a demanda da Secretaria de Saúde desta Municipalidade no exercício de 2026, de acordo com as especificações contidas no Term;0.0;INCOMPATIVEL;6;0;
2511257400018220261;ASSOCIACAO BENEFICENTE BOM SAMARITANO;Registro de Preços para futura e eventual aquisição de camas hospitalares elétricas para atender as demandas do Hospital Bom Samaritano de Teófilo Otoni, referente a Resolução SES nº 9.828 de 14 de no;0.0;INCOMPATIVEL;1;0;
11022597001244202611;FUNDACAO UNIVERSIDADE DE PERNAMBUCO;FORMAÇÃO DE REGISTRO DE PREÇOS PARA FORNECIMENTO DE DISPOSITIVOS MÉDICOS DO TIPO PAPEL LENÇOL, BORRACHA DE SILICONE PARA OXIGÊNIO, CAPA PARA VIDEOCIRURGIA, ESPARADRAPO, PLUG, ELETRODO CARDIOLÓGICO, FI;51.9;MEDIA;17;2;LENCOL C/ELASTICO 2X0,90... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
6074731800016220251982;INSTITUTO DE ASSISTENCIA MEDICA AO SERVIDOR PUBLICO ESTADUAL;Papaverina,cloridrato 50mg/ml amp 2ml, bromoprida sol inj com 5mg/ml amp 2ml, dipirona sodica 500mg/ml amp 2ml inj. E furosemida 20mg ampola;81.95;ALTA;4;4;ENOXAPARINA 40MG C/10 SERI (I)... (50%)|BROMOPRIDA 10 MG (G) CAP C/20... (82%)|DIPIRONA 1GR  CXC/100 AMP.2 ML... (82%)|FUROSEMIDA 20MG C/100 AMP. 2ML... (82%)
0870257300017920266;MUNICIPIO DE BOQUEIRAO;[LICITANET] - AQUISIÇÃO DE OXIGÊNIO.;0.0;INCOMPATIVEL;5;0;
60448040000122202644;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA U S P;Aquisição de ATROPINA (SULFATO) 0,25 MG AMPOLA 1 ML, ELTROMBOPAG OLAMINA 25 MG COM REV, HIDROCORTISONA (SUCCINATO SÓDICO) 500 MG PÓ SOL INJ FA, TRIPTORRELINA 0,1 MG/ML 1ML SER, VORICONAZOL 200 MG (10 ;67.6;MEDIA;10;7;ATROPINA 0,25% CX/100  1ML... (52%)|HIDROCORTISONA 100MG C/50 F/A ... (82%)|AMITRIPTILINA 25 MG CX/200 CPR... (52%)|VORICONAZOL 200MG F/A (G)... (82%)|CICLOBENZAPRINA 10MG C/30 CPR ... (72%)
45780103000150202628;MUNICIPIO DE JUNDIAI;PROPATILNITRATO, DIOSMINA, DIACERENA E OUTROS - RP;68.58;MEDIA;48;20;DIOSMINA+HESPER 450MG+50MG CX/... (67%)|DIOSMINA+HESPER 450MG+50MG CX/... (67%)|PROMETAZINA 25 MG CX/200 COMP... (74%)|PROMETAZINA 25 MG CX/200 COMP... (74%)|ENOXAPARINA 40MG C/10 SERI (I)... (52%)
1195527300010620261;FUNDO MUNICIPAL DE SAUDE DE ALCINOPOLIS;Contratação de empresa especializada para a prestação de serviços de manutenção preventiva e corretiva, com fornecimento e reposição de peças, em equipamentos hospitalares, odontológicos, de fisiotera;0.0;INCOMPATIVEL;7;0;
24772287000136202611;MUNICIPIO DE CAMPO NOVO DO PARECIS;REGISTRO DE PREÇOS para futura e eventual contratação de empresa especializada no fornecimento de Oxigênio Medicinal (com cilindros de 1M³, 2M³ , 3M³, 7M³ 10M³)  e Nitrogênio liquido.;0.0;INCOMPATIVEL;6;0;
0800218000015220264;MUNICIPIO DE BARCELONA;[Portal de Compras Públicas] - Aquisição de Oxigênio Medicinal;0.0;INCOMPATIVEL;4;0;
6074731800016220252000;INSTITUTO DE ASSISTENCIA MEDICA AO SERVIDOR PUBLICO ESTADUAL;Propofol 10 mg/ml ampola 20 ml, dextrocetamina (escetamina) 50mg/ml amp 2ml, fenitoina sodica 50mg/ml ampola 5ml e midazolam 5mg/ml amp 10 ml;84.63;ALTA;4;4;PROPOFOL 10 MG/ML CX/5 AMP 10 ... (82%)|DEXTROCETAMINA  50MG/ML C/50AM... (72%)|FENITOINA 100 MG CX/100 CPRS *... (71%)|MIDAZOLAM 1MG/ML AMP 5ML CX/10... (82%)
02056737000151202628;MUNICIPIO DE QUIRINOPOLIS;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE OXIGÊNIO LÍQUIDO MEDICINAL, ABASTECIMENTO DE OXIGÊNIO E LOCAÇÃO DE CILINDRO, VISANDO ATENDER AS DEMANDAS DO SAD E HOSPITAL MUNICIPAL DE QUIRINÓPOLIS, SOB SUPERVISÃ;0.0;INCOMPATIVEL;8;0;
0140958000013820253433;ESTADO DE GOIAS;Aparelhamento UBS do Complexo Prisional de Aparecida de Goiânia;51.9;MEDIA;70;4;GLICOSE 25 %  10 ML CX C/200... (52%)|GLICOSE 25 %  10 ML CX C/200... (52%)|ALCOOL 70% 100 ML ALMOTOLIA... (52%)|LENCOL C/ELASTICO 2X0,90... (52%)
45780103000150202650;MUNICIPIO DE JUNDIAI;GOSSERRELINA, INFLIXIMABE, SOMATROPINA E OUTROS - MJ - RP;51.9;MEDIA;24;2;ATROPINA 0,25% CX/100  1ML... (52%)|ATROPINA 0,25% CX/100  1ML... (52%)
20267427000168202588;FUNDACAO DE SERVICOS DE SAUDE DE DOURADOS;Contratação de empresa especializada para o fornecimento de OXIGÊNIO MEDICINAL CRIOGÊNICO (oxigênio líquido), e fornecimento de TANQUE CRIOGÊNICO em regime de comodato, VAPORIZADO, central de reserva ;0.0;INCOMPATIVEL;1;0;
6074731800016220252003;INSTITUTO DE ASSISTENCIA MEDICA AO SERVIDOR PUBLICO ESTADUAL;Fentanila,citrato 0,05mg/ml s/c - ampola 2 ml;90.75;ALTA;1;1;FENTANILA 0,05MG AMP 10ML C/50... (82%)
19382647000153202624;MUNICIPIO DE GUARACIABA;Registro de Preços para futura e eventual aquisição de produto à base de Cannabis para fins medicinais, contendo Canabidiol (CBD) nas concentrações de 20mg/ml e 200 mg/ml, solução oral (gotas), em fra;0.0;INCOMPATIVEL;2;0;
424986000001712026465;ESTADO DO RIO DE JANEIRO;Locação de equipamentos laboratoriais junto ao fornecimento de insumos e reagentes - METOTREXATO;0.0;INCOMPATIVEL;2;0;
4422981300012320267;MUNICIPIO DE SERRANA;REGISTRO DE PREÇOS PARA REALIZAÇÃO DE SERVIÇOS DE FORNECIMENTO DE GASES MEDICINAIS COM A REPOSIÇÃO DE CILINDROS DE OXIGÊNIO MEDICINAL, PELO PERÍODO DE 12 (DOZE) MESES.;0.0;INCOMPATIVEL;3;0;
4637450000019420261105;SECRETARIA DE ESTADO DA SAUDE;Aquisição de medicamentos para atender demandas judiciais.;52.94;MEDIA;6;3;OMEPRAZOL 20 MG FRASCO C/56 CA... (50%)|OCTREOTIDA 0,1MG/ML  INJ 5 AMP... (50%)|RETINOL+AMINO+MATIONI+CLORANI ... (50%)
337810550001352026198;FUNDACAO OSWALDO CRUZ;Aquisição de Medicamento Veterinário - Grupo 05: Diversos;73.43;ALTA;55;40;ONDANSETRONA 4MG CX/100 AMP 2M... (82%)|ONDANSETRONA 4MG CX/100 AMP 2M... (52%)|METILERGOMETRINA 0,2MG 1ML C/5... (72%)|METILERGOMETRINA 0,2MG 1ML C/5... (72%)|SUPLEMENTO ALIMENTAR 340 MG CX... (76%)
45780103000150202667;MUNICIPIO DE JUNDIAI;RAMIPRIL 2,5 MG, TACROLIMO 0,1% (1MG/G) POMADA 10G E OUTROS - MJ - SMPS;70.12;ALTA;25;10;HIDROCLOROTIAZIDA 25MG C/500 C... (82%)|HIDROCLOROTIAZIDA 25MG C/500 C... (82%)|BIMATOPROSTA 0,3MG/ML 3ML FR B... (52%)|TIMOLOL 0,5% SOL. OFT. 5 ML... (82%)|SIMETICONA/DIMETICONA 40MG C/5... (82%)
45780103000150202665;MUNICIPIO DE JUNDIAI;TOXINA BOTULINICA TIPO A 100UI, CALCITRIOL 0,25 MCG E OUTROS - MJ - SMPS;58.83;MEDIA;48;6;QUETIAPINA 25 MG *(C-1) C/200 ... (52%)|QUETIAPINA 25 MG *(C-1) C/200 ... (52%)|CLINDAMICINA 300 MG CX/ 16 CAP... (50%)|CLINDAMICINA 300 MG CX/ 16 CAP... (50%)|PROMETAZINA 25 MG CX/200 COMP... (74%)
6074731800016220252008;INSTITUTO DE ASSISTENCIA MEDICA AO SERVIDOR PUBLICO ESTADUAL;Dexametasona 4mg/ml - f/a2,5 ml, e ranibizumabe 10 mg/ml frasco ampola 2,3 mg / 0,23ml;86.62;ALTA;2;1;DEXAMETASONA 2 MG AMP.1ML CX/1... (82%)
01612509000158202625;MUNICIPIO DE SARZEDO;Aquisição dos Equipamentos de Proteção Individual - EPI para serem fornecidos aos servidores do Centro De Controle De Zoonoses, conforme Portaria MS nº 6527/2025 e resolução nº 9678/24, com exclusivid;0.0;INCOMPATIVEL;7;0;
4637450000019420261293;SECRETARIA DE ESTADO DA SAUDE;Aquisição de Medicamentos para atender demandas judiciais.;76.67;ALTA;2;1;ACIDO TRANEXAMICO 250MG C/100 ... (73%)
424986000001712026670;ESTADO DO RIO DE JANEIRO;Pregão para aquisição de Canabidiol isolado isento de tetrahidrocanabidiol (THC) ou menor que 0,2% - Solução oral - Frasco, em concordância com o Protocolo Estadual de Acesso ao Canabidiol, que aprova;0.0;INCOMPATIVEL;1;0;
45780103000150202697;MUNICIPIO DE JUNDIAI;METOTREXATO 2,5MG, SULPIRIDA 50MG, ANLODIPINO E OUTROS - MJ - SMPS;51.78;MEDIA;25;12;ANLODIPINO 10MG C/30 CPR (G)... (52%)|VARFARINA SODICA 5MG C/30 (I) ... (52%)|ISOSSORBIDA 10MG/ML C/50 AMP 1... (52%)|ESTRIOL 1MG/G BIS 50G C/1 APL ... (50%)|DOXAZOSINA 2MG CX/30 CPR (G)... (52%)
453582490001012026107;MUNICIPIO DE SAO CARLOS;ABERTURA DE PROCESSO LICITATORIO PARA AQUISIÇÃO POR ATA DE REGISTRO DE PREÇOS DE MEDICAMENTOS;81.5;ALTA;41;23;ADENOSINA 3MG/ML 2ML IV C/5 AM... (82%)|AMINOFILINA 240 MG 10ML C/100 ... (82%)|AMIODARONA  50MG/ML 3ML C/100 ... (52%)|BROMOPRIDA 10 MG (G) CAP C/20... (82%)|CEFTRIAXONA 1G PO IV F/A CX/10... (72%)
08365850000103202641;MUNICIPIO DE SAO JOSE DE MIPIBU;CONTRATAÇÃO DE PESSOA JURÍDICA ESPECIALIZADA NO FORNECIMENTO DE SONDAS E EQUIPOS E OUTROS DISPOSITIVOS UTILIZADOS PARA ADMINISTRAÇÃO DE MEDICAMENTOS E DIETAS ENTERAIS.;72.14;ALTA;46;1;COLETOR URINA SISTEMA FECHADO ... (72%)
1842894600011920267;MUNICIPIO DE VERISSIMO;[LICITANET] - AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER O FUNDO MUNICIPAL DE SAÚDE ATÉ 31 DE DEZEMBRO DE 2026, CONFORME ENTREGA DE REQUISIÇÃO;81.6;ALTA;200;176;ACETILCISTEINA 10% C/5AMP 3ML ... (82%)|ACICLOVIR 200 MG CX/30 CPR (G)... (82%)|ACICLOVIR 200 MG CX/30 CPR (G)... (82%)|ACIDO PERACETICO 0,2% 5L... (51%)|ACIDO FOLICO 0,2MG/ML 30ML... (72%)
07954480000179202525907;ESTADO DO CEARA;REGISTRO DE PREÇO PARA FUTURAS E EVENTUAIS AQUISIÇÕES DE MATERIAL MÉDICO HOSPITALAR PARA A REDE DE SAÚDE - SESA ;0.0;INCOMPATIVEL;8;0;
07954480000179202525914;ESTADO DO CEARA;REGISTRO DE PREÇOS - MATERIAL MÉDICO HOSPITALAR;0.0;INCOMPATIVEL;8;0;
07954480000179202525916;ESTADO DO CEARA;REGISTRO DE PREÇO - MATERIAL MÉDICO HOSPITALAR;0.0;INCOMPATIVEL;1;0;
07954480000179202525917;ESTADO DO CEARA;REGISTRO DE PREÇOS - MATERIAL MÉDICO HOSPITALAR;0.0;INCOMPATIVEL;2;0;
07954480000179202525911;ESTADO DO CEARA;REGISTRO DE PREÇO - MEDICAMENTO;69.12;MEDIA;10;5;BECLOMETASONA NASAL 50MCG 200 ... (70%)|HEPARINA 5000UI C/25 F/A 5ML I... (52%)|BICARB.SODIO 8,4%  FR  250ML... (81%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (75%)|CLOR.DE SODIO 0,9% 10 ML CX/20... (50%)
18602052000101202613;MUNICIPIO DE GUIMARANIA;[LICITANET] - REGISTRO DE PREÇOS PARA FUTURA, EVENTUAL E PARCELADA AQUISIÇÃO DE MEDICAMENTOS FARMACEUTICOS/ ORAIS E INJETÁVEIS, ITENS FRACASSADOS E DESERTOS DOS PROCESSOS N° 35/2025 E 38/2025 PARA UTI;78.19;ALTA;30;20;ALBENDAZOL 4% CX/60 FR 10ML AL... (79%)|AMOXI+CLAV.POTASSIO 500/125MG ... (61%)|CARBONATO LITIO 300 MG *(C1) B... (76%)|CEFALOTINA 1GR C/50 F/A S/D (G... (72%)|CLOR.DE SODIO 0,9% 10 ML CX/20... (80%)
453582490001012026108;MUNICIPIO DE SAO CARLOS;AQUISIÇÃO DE MEDICAMENTOS INJETÁVEIS I PARA ATENDER A DEMANDA DA SECRETARIA MUNICIPAL DE SÃO CARLOS, PELO SISTEMA DE REGISTRO DE PREÇOS - LICITAÇÃO COM RESERVA DE COTA DE ATÉ 25% PARA LICITANTES ENQUA;80.37;ALTA;41;30;CEFTRIAXONA 1G PO IV F/A CX/10... (72%)|CEFTRIAXONA 1G PO IV F/A CX/10... (72%)|CLOR.DE SODIO 0,9% 10 ML CX/20... (79%)|CLOR.DE SODIO 0,9% 10 ML CX/20... (79%)|CLOR.DE SODIO 0,9% 10 ML CX/20... (79%)
11286382000188202614;MUNICIPIO DE ITAIBA;[Portal de Compras Públicas] - Sistema de Registro de Preços para Futura e Eventual Contratação de empresa especializada na aquisição parcelada de equipamentos e materiais para atender as unidades de ;51.9;MEDIA;40;1;LENCOL C/ELASTICO 2X0,90... (52%)
1393703200016020252844;ESTADO DA BAHIA; Aquisição de Aquisição de equipamento médico-hospitalar (DETECTOR, de batimentos cardiaco-fetal,), para compor o sistema de registro de preço.;0.0;INCOMPATIVEL;1;0;
08086225000114202625;MUNICIPIO DE EQUADOR;[Portal de Compras Públicas] - Contratação de empresa para aquisição parcelada de medicamentos psicotrópicos para atender as demandas da Unidade Infantil Int/Hospital e das Ubss do munícipio de Equado;85.4;ALTA;117;108;ACIDO VALPROICO 250 MG CX/25 C... (82%)|ALPRAZOLAM 1MG *(B-1) C/30 CPR... (82%)|ALPRAZOLAM 1MG *(B-1) C/30 CPR... (82%)|ALPRAZOLAM 1MG *(B-1) C/30 CPR... (78%)|AMITRIPTILINA 25 MG CX/200 CPR... (82%)
13927801000149202644;MUNICIPIO DE SALVADOR;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS (EXTRATO DE PLANTAS).;0.0;INCOMPATIVEL;2;0;
13927801000149202646;MUNICIPIO DE SALVADOR;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS.;0.0;INCOMPATIVEL;4;0;
13927801000149202643;MUNICIPIO DE SALVADOR;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS.;0.0;INCOMPATIVEL;9;0;
45780103000150202673;MUNICIPIO DE JUNDIAI;RAMIPRILA, FORMOTEROL FUMARATO, AMOROLFINA E OUTROS - MJ- SMPS;75.77;ALTA;24;15;BUDESONIDA 32MCG SPRAY NASAL 1... (77%)|LOSARTANA POTASSICA 50 MG (G) ... (82%)|TIMOLOL 0,5% SOL. OFT. 5 ML... (82%)|NITROGLICERINA 25 MG 5ML TRIDI... (73%)|DIPIRONA 1GR  CXC/100 AMP.2 ML... (82%)
017895510001492026109;MUNICIPIO DE MORRINHOS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO DE MATERIAIS DE CONSUMO, MEDICAMENTOS VETERINÁRIOS, RAÇÕES PARA CÃES E GATOS E EQUIPAMENTOS PERMANENTES NECESSÁRIOS AO FUNCIONAMENTO DO CENTRO ;59.16;MEDIA;251;74;OLEO MINERAL 100% LIQ.100ML C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|EQUIPO MACRO GOTAS C/PAPEL GRA... (52%)|TORNEIRA 03 VIAS LUER LOCK... (72%)
11361862000166202624;MUNICIPIO DE SURUBIM;[Portal de Compras Públicas] - contratação de empresa para o fornecimento de fraldas descartáveis, destinadas ao atendimento de beneficiários do Município de Surubim – PE, devidamente amparados por de;0.0;INCOMPATIVEL;10;0;
3386333500019220262;SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA - SEAP;Aquisição de absorventes íntimos, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.     ;77.72;ALTA;1;1;ABSORVENTE DEFINITY C/ABAS PCT... (71%)
26981455000129202617;AGENCIA MUNICIPAL DE REGULACAO DE SERVICOS DELEGADOS- ARSER;Registro de preços para futura e eventual aquisição de fraldas descartáveis (item fracassado no PE nº 188/2025).;0.0;INCOMPATIVEL;1;0;
07954605000160202674;MUNICIPIO DE FORTALEZA;AQUISIÇÕES DE FRALDAS INFANTIS COM MARCA DETERMINADA;0.0;INCOMPATIVEL;10;0;
11022597001244202614;FUNDACAO UNIVERSIDADE DE PERNAMBUCO;FORMAÇÃO DE REGISTRO DE PREÇOS PARA FORNECIMENTO EVENTUAL DE DISPOSITIVOS MÉDICOS DIVERSOS, DO TIPO FRALDA INFANTIL, CAMPO OPERATÓRIO ESTÉRIL E ABSORVENTE PÓS-PARTO, VISANDO ATENDER AS NECESSIDADES DO;54.49;MEDIA;4;2;CAMPO 10X09 09G EST RAD DUPLA ... (52%)|CAMPO 10X09 09G EST RAD DUPLA ... (52%)
01612771000100202610;MUNICIPIO DE SERTAOZINHO;Aquisição de insumos de caracteristicas especais como dietas e fraldas com características especificas e outros itens de demandas especificas, comumente de forma parcelada solicitadas judicialmente;51.9;MEDIA;12;2;GLICOSE 25 %  10 ML CX C/200... (52%)|ALCOOL 70% 100 ML ALMOTOLIA... (52%)
072726360001312025232;UNIVERSIDADE FEDERAL DO CEARA;"O objeto da presente licitação é o registro de preços para a eventual aquisição de substâncias para diagnóstico ""IN VITRO"", reagentes, conjunto e jogos para atender as demandas de aulas práticas labor";62.76;MEDIA;113;8;SORO GLICOSADO 5% SIST.FECHADO... (52%)|SORO GLICOSADO 5% SIST.FECHADO... (52%)|SORO GLICOSADO 5% SIST.FECHADO... (52%)|SORO GLICOSADO 5% SIST.FECHADO... (52%)|ACIDO PERACETICO 0,2% 5L... (75%)
1512643700030520254468;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH;Aquisição de material reagente químico para uso pela Unidade do Laboratório de Análises Clínicas (ULAC) e Unidade de Hemoterapia (UHO) (Parte III).;51.9;MEDIA;13;3;SORO GLICOSADO 5% SIST.FECHADO... (52%)|SORO GLICOSADO 5% SIST.FECHADO... (52%)|SORO GLICOSADO 5% SIST.FECHADO... (52%)
0886650100016720263;MUNICIPIO DE MOGEIRO;[Portal de Compras Públicas] - A aquisição de reagentes e insumos para o laboratório municipal de analises clinica de mogeiro;59.52;MEDIA;61;3;ATROPINA 0,25% CX/100  1ML... (75%)|VITAMINA K 10MG/ML 1ML IM/S.C.... (52%)|GLICOSE 25 %  10 ML CX C/200... (52%)
139370320001602026141;ESTADO DA BAHIA;Aquisição de Instrumentos e Equipamentos de Laboratório para atender ao Departamento de Policia Tecnica;51.9;MEDIA;29;4;ALCOOL 70% ETILICO HIDRATADO 1... (52%)|ALCOOL 70% ETILICO HIDRATADO 1... (52%)|ALCOOL 70% ETILICO HIDRATADO 1... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
1122492000010020262;AUTARQUIA DO ENSINO SUPERIOR DE GARANHUNS AESGA;Contratação de empresa especializada no fornecimento de materiais de consumo e insumos, destinados ao funcionamento dos Laboratórios de Anatomia, Microbiologia, Práticas Médicas e Química, do curso de;63.29;MEDIA;285;36;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
13646005000138202612;MUNICIPIO DE ALAGOINHAS;[Portal de Compras Públicas] - CONTRATAÇÃO DE CLÍNICAS VETERINÁRIAS PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS VETERINÁRIOS, TAIS COMO: ATENDIMENTOS DE EMERGÊNCIAS, CONSULTAS, PROCEDIMENTOS AMBULATORIAIS, CIR;0.0;INCOMPATIVEL;39;0;
1185096900017820261;FUNDO MUNICIPAL DE SAUDE DE NOSSA SENHORA DA GLORIA;Registro de Preços para contratação de empresa(s) especializada(s) no fornecimento de reagentes e outros materiais de laboratório com disponibilização de equipamentos em regime de comodato, incluindo ;55.52;MEDIA;148;16;GLICOSE 25 %  10 ML CX C/200... (52%)|ALCOOL 70% ETILICO HIDRATADO 1... (52%)|ALGODÃO HIDRÓFILO 100 GR BOLA... (78%)|OLEO MINERAL 100% LIQ.100ML C/... (50%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)
01263896000164202666;MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACOES;Aquisição de recargas de gases especiais, medicinais e industriais e locação de cilindros para atendimento laboratoriais e projetos do Centro de Tecnologias Estratégicas do Nordeste – CETENE. ;0.0;INCOMPATIVEL;14;0;
13843842000157202632;MUNICIPIO DE CONCEICAO DO COITE;Registo de preços para aquisição parcelada de materiais e reagentes laboratoriais para o pleno funcionamento do laboratório do município de Conceição do Coité/BA, conforme especificações constantes no;50.5;MEDIA;49;1;CLOR.DE SODIO 0,9% 10 ML CX/20... (50%)
11022597001325202645;FUNDACAO UNIVERSIDADE DE PERNAMBUCO;Registro de Preço para aquisição de MATERIAIS E INSUMOS EM GERAL PARA O SERVIÇO DO LABORATÓRIO DE BACTERIOLOGIA (SEI: 0040609912.000250/2025-81);56.97;MEDIA;34;5;CLOR.DE SODIO 0,9% 10 ML CX/20... (52%)|GLICOSE 25 %  10 ML CX C/200... (77%)|CLOR.DE SODIO 0,9% 10 ML CX/20... (52%)|CLOR.DE SODIO 0,9% 10 ML CX/20... (52%)|ALCOOL 70% 100 ML ALMOTOLIA... (52%)
3926012000016320267;FUNDACAO MUNICIPAL DE SAUDE DE SAO GONCALO;Registro de Preços para aquisição de Insulina.;54.11;MEDIA;7;5;NIMESULIDA 100 MG CX/600 CPR (... (50%)|NIMESULIDA 100 MG CX/600 CPR (... (50%)|NIMESULIDA 100 MG CX/600 CPR (... (50%)|NIMESULIDA 100 MG CX/600 CPR (... (50%)|NIMESULIDA 100 MG CX/600 CPR (... (50%)
07954480000179202525921;ESTADO DO CEARA;O objeto da licitação é o Registro de Preço para futuras e eventuais aquisições de MEDICAMENTOS, nas condições estabelecidas neste edital e seus anexos.;55.55;MEDIA;1;1;GLICOSE 25 %  10 ML CX C/200... (50%)
07954480000179202525924;ESTADO DO CEARA;O objeto da licitação é o Registro de Preço para futuras e eventuais aquisições de MATERIAL MÉDICO HOSPITALAR, nas condições estabelecidas neste Edital e seus anexos.;0.0;INCOMPATIVEL;2;0;
0795448000017920262669;ESTADO DO CEARA;O objeto da licitação é o Registro de Preço para futuras e eventuais aquisições de  medicamentos, nas condições estabelecidas neste edital e seus anexos.;79.31;ALTA;7;5;OXCARBAZEPINA 300MG C/60 CPR (... (82%)|PANTOPRAZOL 20 MG CX/28 CPR (G... (82%)|SUNITINIBE 25MG CAP C/28... (71%)|SUNITINIBE 25MG CAP C/28... (71%)|NEOMICINA+BACITRACINA 10G BIS... (63%)
138643770001302026229;FUNDO MUNICIPAL DE SAUDE - FMS;REGISTRO DE PREÇOS PARA o FORNECIMENTO DE MEDICAMENTOS OXIMETAZOLINA 0,25 MG/ML e OXIMETAZOLINA 0,5 MG/ML.;0.0;INCOMPATIVEL;2;0;
07954480000179202525926;ESTADO DO CEARA;O objeto da licitação é o Registro de Preço para futuras e eventuais aquisições de MATERIAL MÉDICO HOSPITALAR, nas condições estabelecidas neste Edital e seus anexos.;0.0;INCOMPATIVEL;7;0;
560234430001522026129;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DE RPUSP;Constituição de sistema de registro de preços para aquisição futura e eventual de medicamentos.;79.2;ALTA;1;1;DEXTROCETAMINA  50MG/ML C/50AM... (72%)
